1.930000000000000000e+02 5.118877763718718597e+03 6.670937361536285470e-01 1.200675446413143610e-02 -2.147081881824036032e+01
1.940000000000000000e+02 5.133641215170190662e+03 6.621762765429096698e-01 1.214507455611826825e-02 -2.042330245103457642e+01
1.950000000000000000e+02 5.147882425421950757e+03 6.578574519077895477e-01 1.228416562244321122e-02 -1.935331894401322828e+01
1.960000000000000000e+02 5.161602329550734794e+03 6.541713468832205391e-01 1.242401787870935255e-02 -1.826132087567533802e+01
1.970000000000000000e+02 5.174801862118608369e+03 6.511535228095230998e-01 1.256462138154263580e-02 -1.714761219275812820e+01
1.980000000000000000e+02 5.187481957115241130e+03 6.488380463070160253e-01 1.270596603081194931e-02 -1.601257105729531816e+01
1.990000000000000000e+02 5.199621262861652212e+03 6.472589748682292532e-01 1.284804157037333291e-02 -1.485650127612143301e+01
2.000000000000000000e+02 5.211235568778999550e+03 6.464503567870512057e-01 1.299083758799364670e-02 -1.367992943135216244e+01
2.010000000000000000e+02 5.222310810213945842e+03 6.464483501102482599e-01 1.313434351526518787e-02 -1.248307878336899179e+01
2.020000000000000000e+02 5.232839790176744827e+03 6.472864371096940239e-01 1.327854861999485346e-02 -1.126651949194683588e+01
2.030000000000000000e+02 5.242800314298369813e+03 6.489994668691192459e-01 1.342344201080757082e-02 -1.003044410440142542e+01
2.040000000000000000e+02 5.252199900948546201e+03 6.516215362340217476e-01 1.356901262728379270e-02 -8.775342212396127550e+00
2.050000000000000000e+02 5.261008926109769163e+03 6.551874754488671293e-01 1.371524923617510779e-02 -7.501629030763515615e+00
2.060000000000000000e+02 5.269234906916719410e+03 6.597306196290022573e-01 1.386214042538784844e-02 -6.209645393827357474e+00
2.070000000000000000e+02 5.276863074901222717e+03 6.652865229216753384e-01 1.400967459692632408e-02 -4.899739463571498810e+00
2.080000000000000000e+02 5.283886089449463725e+03 6.718892443252021396e-01 1.415783995957318325e-02 -3.572482148113919287e+00
2.090000000000000000e+02 5.290333751267648950e+03 6.795720905272951695e-01 1.430662452096090852e-02 -2.228377392371509114e+00
2.100000000000000000e+02 5.296191290601412220e+03 6.883705872576751927e-01 1.445601607910996199e-02 -8.679513146026400783e-01
2.110000000000000000e+02 5.301466222466750878e+03 6.983195079697765983e-01 1.460600221362191517e-02 5.082789963016416390e-01
